t, ñ	wz	
16,78	-4237	
16,785	-4275	
16,79	-4317	
16,795	-4346	
16,8	-4363	
16,805	-4388	
16,81	-4417	
16,815	-4469	
16,82	-4497	
16,825	-4538	
16,83	-4582	
16,835	-4615	
16,84	-4614	
16,845	-4623	
16,85	-4601	
16,855	-4579	
16,86	-4583	
16,865	-4592	
16,87	-4608	
16,875	-4590	
16,88	-4597	
16,885	-4579	
16,89	-4577	
16,895	-4543	
16,9	-4531	
16,905	-4501	
16,91	-4480	
16,915	-4437	
16,92	-4403	
16,925	-4369	
16,93	-4331	
16,935	-4293	
16,94	-4251	
16,945	-4209	
16,95	-4136	
16,955	-4061	
16,96	-3972	
16,965	-3905	
16,97	-3827	
16,975	-3744	
16,98	-3667	
16,985	-3612	
16,99	-3545	
16,995	-3475	
17,0	-3419	
17,005	-3343	
17,01	-3192	
17,015	-3094	
17,02	-2990	
17,025	-2892	
17,03	-2786	
17,035	-2708	
17,04	-2630	
17,045	-2540	
17,05	-2456	
17,055	-2373	
17,06	-2256	
17,065	-2133	
17,07	-2018	
17,075	-1896	
17,08	-1757	
17,085	-1656	
17,09	-1537	
17,095	-1398	
17,1	-1284	
17,105	-1174	
17,11	-1061	
17,115	-939	
17,12	-817	
17,125	-703	
17,13	-585	
17,135	-459	
17,14	-328	
17,145	-210	
17,15	-96	
17,155	38	
17,16	134	
17,165	238	
17,17	338	
17,175	538	
17,18	660	
17,185	798	
17,19	968	
17,195	1107	
17,2	1230	
17,205	1335	
17,21	1441	
17,215	1508	
17,22	1591	
17,225	1696	
17,23	1812	
17,235	1935	
17,24	2090	
17,245	2223	
17,25	2341	
17,255	2489	
17,26	2563	
17,265	2637	
17,27	2708	
17,275	2785	
17,28	2897	
17,285	3024	
17,29	3134	
17,295	3264	
17,3	3375	
17,305	3456	
17,31	3534	
17,315	3596	
17,32	3652	
17,325	3724	
17,33	3804	
17,335	3915	
17,34	3989	
17,345	4046	
17,35	4112	
17,355	4158	
17,36	4214	
17,365	4258	
17,37	4338	
17,375	4362	
17,38	4422	
17,385	4444	
17,39	4486	
17,395	4542	
17,4	4588	
17,405	4613	
17,41	4670	
17,415	4722	
17,42	4726	
17,425	4737	
17,43	4726	
17,435	4713	
17,44	4718	
17,445	4709	
17,45	4728	
17,455	4749	
17,46	4770	
17,465	4767	
17,47	4772	
17,475	4737	
17,48	4702	
17,485	4663	
17,49	4628	
17,495	4567	
17,5	4540	
17,505	4505	
17,51	4477	
17,515	4461	
17,52	4435	
17,525	4417	
17,53	4374	
17,535	4297	
17,54	4223	
17,545	4134	
17,55	4060	
17,555	3992	
17,56	3948	
17,565	3885	
17,57	3827	
17,575	3767	
17,58	3649	
17,585	3565	
17,59	3489	
17,595	3389	
17,6	3310	
17,605	3222	
17,61	3135	
17,615	3041	
17,62	2967	
17,625	2875	
17,63	2782	
17,635	2693	
17,64	2589	
17,645	2465	
17,65	2353	
17,655	2208	
17,66	2021	
17,665	1892	
17,67	1773	
17,675	1676	
17,68	1571	
17,685	1469	
17,69	1361	
17,695	1233	
17,7	1119	
17,705	952	
17,71	807	
17,715	659	
17,72	544	
17,725	423	
17,73	339	
17,735	249	
17,74	83	
17,745	-21	
17,75	-156	
17,755	-299	
17,76	-443	
17,765	-582	
17,77	-722	
17,775	-854	
17,78	-974	
17,785	-1090	
17,79	-1212	
17,795	-1329	
17,8	-1463	
17,805	-1566	
17,81	-1688	
17,815	-1808	
17,82	-1961	
17,825	-2082	
17,83	-2201	
17,835	-2313	
17,84	-2413	
17,845	-2528	
17,85	-2623	
17,855	-2696	
17,86	-2802	
17,865	-2907	
17,87	-3014	
17,875	-3127	
17,88	-3264	
17,885	-3358	
17,89	-3464	
17,895	-3551	
17,9	-3648	
17,905	-3714	
17,91	-3792	
17,915	-3858	
17,92	-3932	
17,925	-4056	
17,93	-4161	
17,935	-4230	
17,94	-4298	
17,945	-4344	
17,95	-4366	
17,955	-4371	
17,96	-4415	
17,965	-4465	
17,97	-4544	
17,975	-4605	
17,98	-4685	
17,985	-4765	
17,99	-4796	
17,995	-4806	
18,0	-4813	
18,005	-4827	
18,01	-4820	
18,015	-4845	
18,02	-4866	
18,025	-4882	
18,03	-4905	
18,035	-4946	
18,04	-4966	
18,045	-4974	
18,05	-4958	
18,055	-4933	
18,06	-4878	
18,065	-4824	
18,07	-4802	
18,075	-4779	
18,08	-4781	
18,085	-4749	
18,09	-4736	
18,095	-4707	
18,1	-4671	
18,105	-4621	
18,11	-4593	
18,115	-4550	
18,12	-4495	
18,125	-4439	
18,13	-4415	
18,135	-4360	
18,14	-4291	
18,145	-4191	
18,15	-4091	
18,155	-4013	
18,16	-3922	
18,165	-3869	
18,17	-3775	
18,175	-3696	
18,18	-3611	
18,185	-3520	
18,19	-3424	
18,195	-3352	
18,2	-3275	
18,205	-3195	
18,21	-3123	
18,215	-3029	
18,22	-2908	
18,225	-2725	
18,23	-2588	
18,235	-2470	
18,24	-2369	
18,245	-2255	
18,25	-2155	
18,255	-2052	
18,26	-1948	
18,265	-1812	
18,27	-1686	
18,275	-1546	
18,28	-1400	
18,285	-1246	
18,29	-1106	
18,295	-983	
18,3	-884	
18,305	-732	
18,31	-640	
18,315	-534	
18,32	-409	
18,325	-271	
18,33	-118	
18,335	20	
18,34	161	
18,345	308	
18,35	421	
18,355	549	
18,36	666	
18,365	784	
18,37	901	
18,375	1025	
18,38	1142	
18,385	1356	
18,39	1489	
18,395	1629	
18,4	1756	
18,405	1870	
18,41	1954	
18,415	2043	
18,42	2147	
18,425	2246	
18,43	2363	
18,435	2505	
18,44	2643	
18,445	2753	
18,45	2893	
18,455	2978	
18,46	3075	
18,465	3144	
18,47	3290	
18,475	3389	
18,48	3486	
18,485	3610	
18,49	3714	
18,495	3841	
18,5	3906	
18,505	3996	
18,51	4057	
18,515	4135	
18,52	4164	
18,525	4262	
18,53	4322	
18,535	4398	
18,54	4466	
18,545	4532	
18,55	4615	
18,555	4669	
18,56	4734	
18,565	4773	
18,57	4842	
18,575	4879	
18,58	4933	
18,585	4950	
18,59	4986	
18,595	4999	
18,6	5021	
18,605	5042	
18,61	5080	
18,615	5123	
18,62	5124	
18,625	5161	
18,63	5147	
18,635	5093	
18,64	5082	
18,645	5065	
18,65	5037	
18,655	5035	
18,66	5062	
18,665	5054	
18,67	5043	
18,675	5026	
18,68	4991	
18,685	4923	
18,69	4863	
18,695	4817	
18,7	4762	
18,705	4714	
18,71	4679	
18,715	4648	
18,72	4609	
18,725	4570	
18,73	4507	
18,735	4411	
18,74	4320	
18,745	4231	
18,75	4134	
18,755	4038	
18,76	3971	
18,765	3932	
18,77	3847	
18,775	3784	
18,78	3702	
18,785	3602	
18,79	3433	
18,795	3298	
18,8	3213	
18,805	3100	
18,81	3033	
18,815	2908	
18,82	2822	
18,825	2699	
18,83	2603	
18,835	2461	
18,84	2369	
18,845	2224	
18,85	2139	
18,855	1998	
18,86	1863	
18,865	1730	
18,87	1534	
18,875	1408	
18,88	1298	
18,885	1192	
18,89	1051	
18,895	951	
18,9	812	
18,905	679	
18,91	527	
18,915	377	
18,92	236	
18,925	102	
18,93	-18	
18,935	-138	
18,94	-267	
18,945	-395	
18,95	-519	
18,955	-749	
18,96	-869	
18,965	-1036	
18,97	-1141	
18,975	-1285	
18,98	-1407	
18,985	-1539	
18,99	-1648	
18,995	-1771	
19,0	-1901	
19,005	-2000	
19,01	-2132	
19,015	-2246	
19,02	-2403	
19,025	-2529	
19,03	-2681	
19,035	-2868	
19,04	-2940	
19,045	-3024	
19,05	-3110	
19,055	-3210	
19,06	-3305	
19,065	-3455	
19,07	-3569	
19,075	-3689	
19,08	-3773	
19,085	-3873	
19,09	-3928	
19,095	-4013	
19,1	-4072	
19,105	-4155	
19,11	-4230	
19,115	-4336	
19,12	-4432	
19,125	-4507	
19,13	-4593	
19,135	-4661	
19,14	-4710	
19,145	-4753	
19,15	-4816	
19,155	-4845	
19,16	-4904	
19,165	-4964	
19,17	-5035	
19,175	-5088	
19,18	-5133	
19,185	-5167	
19,19	-5195	
19,195	-5217	
19,2	-5226	
19,205	-5253	
19,21	-5271	
19,215	-5279	
19,22	-5289	
19,225	-5302	
19,23	-5296	
19,235	-5294	
19,24	-5270	
19,245	-5267	
19,25	-5234	
19,255	-5221	
19,26	-5194	
19,265	-5184	
19,27	-5157	
19,275	-5117	
19,28	-5094	
19,285	-5047	
19,29	-5030	
19,295	-4966	
19,3	-4939	
19,305	-4880	
19,31	-4832	
19,315	-4758	
19,32	-4681	
19,325	-4607	
19,33	-4531	
19,335	-4466	
19,34	-4382	
19,345	-4314	
19,35	-4224	
19,355	-4126	
19,36	-4039	
19,365	-3978	
19,37	-3885	
19,375	-3782	
19,38	-3667	
19,385	-3561	
19,39	-3458	
19,395	-3350	
19,4	-3269	
19,405	-3170	
19,41	-3096	
19,415	-2978	
19,42	-2865	
19,425	-2732	
19,43	-2612	
19,435	-2467	
19,44	-2285	
19,445	-2170	
19,45	-2058	
19,455	-1933	
19,46	-1810	
19,465	-1677	
19,47	-1540	
19,475	-1406	
19,48	-1257	
19,485	-1126	
19,49	-979	
19,495	-850	
19,5	-702	
19,505	-584	
19,51	-449	
19,515	-324	
19,52	-147	
19,525	4	
19,53	144	
19,535	274	
19,54	416	
19,545	568	
19,55	696	
19,555	809	
19,56	964	
19,565	1093	
19,57	1243	
19,575	1369	
19,58	1530	
19,585	1648	
19,59	1773	
19,595	1883	
19,6	2075	
19,605	2205	
19,61	2356	
19,615	2505	
19,62	2645	
19,625	2788	
19,63	2888	
19,635	2993	
19,64	3062	
19,645	3144	
19,65	3225	
19,655	3337	
19,66	3463	
19,665	3602	
19,67	3725	
19,675	3827	
19,68	3954	
19,685	4032	
19,69	4120	
19,695	4169	
19,7	4271	
19,705	4362	
19,71	4452	
19,715	4544	
19,72	4667	
19,725	4728	
19,73	4790	
19,735	4846	
19,74	4887	
19,745	4938	
19,75	5002	
19,755	5079	
19,76	5177	
19,765	5246	
19,77	5270	
19,775	5296	
19,78	5325	
19,785	5323	
19,79	5311	
19,795	5345	
19,8	5369	
19,805	5377	
19,81	5417	
19,815	5430	
19,82	5448	
19,825	5443	
19,83	5451	
19,835	5440	
19,84	5435	
19,845	5418	
19,85	5411	
19,855	5393	
19,86	5358	
19,865	5340	
19,87	5321	
19,875	5272	
19,88	5240	
19,885	5190	
19,89	5137	
19,895	5080	
19,9	5022	
19,905	4965	
19,91	4892	
19,915	4832	
19,92	4778	
19,925	4673	
19,93	4618	
19,935	4551	
19,94	4468	
19,945	4359	
19,95	4270	
19,955	4196	
19,96	4121	
19,965	4029	
19,97	3934	
19,975	3856	
19,98	3743	
19,985	3636	
19,99	3521	
19,995	3445	
20,0	3317	
20,005	3168	
20,01	3054	
20,015	2914	
20,02	2800	
20,025	2662	
20,03	2538	
20,035	2420	
20,04	2305	
20,045	2178	
20,05	2079	
20,055	1949	
20,06	1835	
20,065	1702	
20,07	1565	
20,075	1398	
20,08	1239	
20,085	1021	
20,09	870	
20,095	765	
20,1	635	
20,105	526	
20,11	360	
20,115	238	
20,12	76	
20,125	-77	
20,13	-252	
20,135	-372	
20,14	-522	
20,145	-645	
20,15	-760	
20,155	-878	
20,16	-1010	
20,165	-1236	
20,17	-1377	
20,175	-1551	
20,18	-1691	
20,185	-1832	
20,19	-1948	
20,195	-2045	
20,2	-2132	
20,205	-2249	
20,21	-2374	
20,215	-2531	
20,22	-2695	
20,225	-2842	
20,23	-2991	
20,235	-3084	
20,24	-3195	
20,245	-3309	
20,25	-3427	
20,255	-3529	
20,26	-3651	
20,265	-3773	
20,27	-3896	
20,275	-4005	
20,28	-4094	
20,285	-4179	
20,29	-4243	
20,295	-4347	
20,3	-4423	
20,305	-4516	
20,31	-4605	
20,315	-4712	
20,32	-4764	
20,325	-4884	
20,33	-4931	
20,335	-4974	
20,34	-5028	
20,345	-5078	
20,35	-5154	
20,355	-5249	
20,36	-5320	
20,365	-5355	
20,37	-5414	
20,375	-5408	
20,38	-5396	
20,385	-5432	
20,39	-5454	
20,395	-5473	
20,4	-5502	
20,405	-5536	
20,41	-5571	
20,415	-5573	
20,42	-5580	
20,425	-5580	
20,43	-5568	
20,435	-5536	
20,44	-5524	
20,445	-5521	
20,45	-5508	
20,455	-5507	
20,46	-5510	
20,465	-5493	
20,47	-5445	
20,475	-5380	
20,48	-5303	
20,485	-5237	
20,49	-5159	
20,495	-5116	
20,5	-5093	
20,505	-5048	
20,51	-5008	
20,515	-4961	
20,52	-4877	
20,525	-4795	
20,53	-4711	
20,535	-4630	
20,54	-4537	
20,545	-4483	
20,55	-4417	
20,555	-4352	
20,56	-4252	
20,565	-4178	
20,57	-3998	
20,575	-3870	
20,58	-3748	
20,585	-3625	
20,59	-3509	
20,595	-3425	
20,6	-3328	
20,605	-3230	
20,61	-3107	
20,615	-3005	
20,62	-2865	
20,625	-2727	
20,63	-2577	
20,635	-2452	
20,64	-2319	
20,645	-2198	
20,65	-2018	
20,655	-1911	
20,66	-1780	
20,665	-1626	
20,67	-1476	
20,675	-1343	
20,68	-1179	
20,685	-1055	
20,69	-942	
20,695	-830	
20,7	-696	
20,705	-564	
20,71	-387	
20,715	-209	
20,72	-40	
20,725	125	
20,73	309	
20,735	429	
20,74	548	
20,745	666	
20,75	800	
20,755	967	
20,76	1114	
20,765	1249	
20,77	1387	
20,775	1528	
20,78	1634	
20,785	1753	
20,79	1887	
20,795	2020	
20,8	2168	
20,805	2330	
20,81	2588	
20,815	2742	
20,82	2858	
20,825	2981	
20,83	3063	
20,835	3146	
20,84	3231	
20,845	3354	
20,85	3486	
20,855	3609	
20,86	3747	
20,865	3867	
20,87	3957	
20,875	4058	
20,88	4135	
20,885	4218	
20,89	4311	
20,895	4429	
20,9	4537	
20,905	4642	
20,91	4722	
20,915	4816	
20,92	4885	
20,925	4952	
20,93	5008	
20,935	5072	
20,94	5125	
20,945	5187	
20,95	5246	
20,955	5308	
20,96	5369	
20,965	5422	
20,97	5466	
20,975	5519	
20,98	5569	
20,985	5571	
20,99	5599	
20,995	5619	
21,0	5648	
21,005	5657	
21,01	5668	
21,015	5684	
21,02	5692	
21,025	5683	
21,03	5681	
21,035	5665	
21,04	5653	
21,045	5653	
21,05	5643	
21,055	5584	
21,06	5556	
21,065	5530	
21,07	5459	
21,075	5427	
21,08	5414	
21,085	5359	
21,09	5312	
21,095	5280	
21,1	5236	
21,105	5165	
21,11	5097	
21,115	5018	
21,12	4931	
21,125	4865	
21,13	4787	
21,135	4686	
21,14	4632	
21,145	4554	
21,15	4459	
21,155	4366	
21,16	4255	
21,165	4140	
21,17	4011	
21,175	3914	
21,18	3801	
21,185	3729	
21,19	3648	
21,195	3562	
21,2	3453	
21,205	3343	
21,21	3200	
21,215	2976	
21,22	2842	
21,225	2698	
21,23	2587	
21,235	2458	
21,24	2358	
21,245	2252	
21,25	2129	
21,255	1988	
21,26	1846	
21,265	1687	
21,27	1521	
21,275	1394	
21,28	1239	
21,285	1119	
21,29	977	
21,295	755	
21,3	628	
21,305	474	
21,31	341	
21,315	188	
21,32	55	
21,325	-119	
21,33	-247	
21,335	-396	
21,34	-523	
21,345	-671	
21,35	-769	
21,355	-934	
21,36	-1065	
21,365	-1227	
21,37	-1366	
21,375	-1531	
21,38	-1762	
21,385	-1874	
21,39	-2033	
21,395	-2138	
21,4	-2293	
21,405	-2394	
21,41	-2557	
21,415	-2663	
21,42	-2824	
21,425	-2913	
21,43	-3048	
21,435	-3144	
21,44	-3268	
21,445	-3378	
21,45	-3515	
21,455	-3638	
21,46	-3819	
21,465	-3924	
21,47	-4019	
21,475	-4121	
21,48	-4197	
21,485	-4296	
21,49	-4386	
21,495	-4500	
21,5	-4597	
21,505	-4693	
21,51	-4783	
21,515	-4845	
21,52	-4909	
21,525	-4968	
21,53	-5037	
21,535	-5078	
21,54	-5203	
21,545	-5258	
21,55	-5321	
21,555	-5382	
21,56	-5454	
21,565	-5460	
21,57	-5478	
21,575	-5486	
21,58	-5519	
21,585	-5548	
21,59	-5588	
21,595	-5647	
21,6	-5701	
21,605	-5741	
21,61	-5733	
21,615	-5755	
21,62	-5723	
21,625	-5696	
21,63	-5712	
21,635	-5691	
21,64	-5696	
21,645	-5699	
21,65	-5702	
21,655	-5664	
21,66	-5645	
21,665	-5581	
21,67	-5526	
21,675	-5464	
21,68	-5436	
21,685	-5383	
21,69	-5331	
21,695	-5308	
21,7	-5226	
21,705	-5176	
21,71	-5112	
21,715	-5061	
21,72	-4964	
21,725	-4918	
21,73	-4822	
21,735	-4763	
21,74	-4679	
21,745	-4593	
21,75	-4483	
21,755	-4412	
21,76	-4293	
21,765	-4200	
21,77	-4115	
21,775	-4017	
21,78	-3880	
21,785	-3752	
21,79	-3626	
21,795	-3499	
21,8	-3387	
21,805	-3243	
21,81	-3145	
21,815	-3059	
21,82	-2953	
21,825	-2830	
21,83	-2714	
21,835	-2573	
21,84	-2415	
21,845	-2258	
21,85	-2111	
21,855	-1963	
21,86	-1838	
21,865	-1660	
21,87	-1542	
21,875	-1417	
21,88	-1262	
21,885	-1102	
21,89	-929	
21,895	-759	
21,9	-597	
21,905	-462	
21,91	-331	
21,915	-212	
21,92	-82	
21,925	42	
21,93	175	
21,935	310	
21,94	472	
21,945	695	
21,95	846	
21,955	1006	
21,96	1151	
21,965	1298	
21,97	1438	
21,975	1591	
21,98	1710	
21,985	1837	
21,99	1957	
21,995	2084	
22,0	2221	
22,005	2388	
22,01	2546	
22,015	2690	
22,02	2816	
22,025	3006	
22,03	3109	
22,035	3206	
22,04	3299	
22,045	3398	
22,05	3515	
22,055	3638	
22,06	3765	
22,065	3920	
22,07	4039	
22,075	4158	
22,08	4238	
22,085	4320	
22,09	4384	
22,095	4454	
22,1	4547	
22,105	4692	
22,11	4804	
22,115	4883	
22,12	4966	
22,125	5002	
22,13	5065	
22,135	5110	
22,14	5172	
22,145	5234	
22,15	5304	
22,155	5356	
22,16	5426	
22,165	5469	
22,17	5515	
22,175	5563	
22,18	5595	
22,185	5651	
22,19	5665	
22,195	5693	
22,2	5694	
22,205	5714	
22,21	5715	
22,215	5728	
22,22	5732	
22,225	5755	
22,23	5764	
22,235	5758	
22,24	5749	
22,245	5729	
22,25	5685	
22,255	5628	
22,26	5604	
22,265	5527	
22,27	5498	
22,275	5467	
22,28	5449	
22,285	5443	
22,29	5415	
22,295	5364	
22,3	5291	
22,305	5218	
22,31	5120	
22,315	5047	
22,32	4973	
22,325	4930	
22,33	4843	
22,335	4796	
22,34	4711	
22,345	4639	
22,35	4473	
22,355	4367	
22,36	4251	
22,365	4147	
22,37	4049	
22,375	3969	
22,38	3866	
22,385	3794	
22,39	3687	
22,395	3583	
22,4	3465	
22,405	3343	
22,41	3222	
22,415	3103	
22,42	2982	
22,425	2852	
22,43	2665	
22,435	2522	
22,44	2375	
22,445	2231	
22,45	2107	
22,455	1964	
22,46	1820	
22,465	1691	
22,47	1538	
22,475	1405	
22,48	1267	
22,485	1135	
22,49	1004	
22,495	872	
22,5	729	
22,505	602	
22,51	389	
22,515	248	
22,52	116	
22,525	-59	
22,53	-214	
22,535	-375	
22,54	-541	
22,545	-681	
22,55	-819	
22,555	-946	
22,56	-1070	
22,565	-1214	
22,57	-1377	
22,575	-1524	
22,58	-1684	
22,585	-1850	
22,59	-2047	
22,595	-2153	
22,6	-2282	
22,605	-2380	
22,61	-2514	
22,615	-2634	
22,62	-2782	
22,625	-2922	
22,63	-3052	
22,635	-3167	
22,64	-3292	
22,645	-3391	
22,65	-3481	
22,655	-3590	
22,66	-3706	
22,665	-3820	
22,67	-3997	
22,675	-4132	
22,68	-4221	
22,685	-4321	
22,69	-4402	
22,695	-4494	
22,7	-4555	
22,705	-4650	
22,71	-4737	
22,715	-4812	
22,72	-4881	
22,725	-4954	
22,73	-5023	
22,735	-5091	
22,74	-5154	
22,745	-5200	
22,75	-5310	
22,755	-5344	
22,76	-5396	
22,765	-5438	
22,77	-5482	
22,775	-5491	
22,78	-5535	
22,785	-5563	
22,79	-5586	
22,795	-5609	
22,8	-5651	
22,805	-5657	
22,81	-5670	
22,815	-5676	
22,82	-5683	
22,825	-5682	
22,83	-5669	
22,835	-5661	
22,84	-5642	
22,845	-5620	
22,85	-5603	
22,855	-5591	
22,86	-5574	
22,865	-5556	
22,87	-5535	
22,875	-5489	
22,88	-5446	
22,885	-5393	
22,89	-5355	
22,895	-5292	
22,9	-5240	
22,905	-5197	
22,91	-5146	
22,915	-5067	
22,92	-4982	
22,925	-4920	
22,93	-4817	
22,935	-4731	
22,94	-4616	
22,945	-4536	
22,95	-4427	
22,955	-4363	
22,96	-4273	
22,965	-4193	
22,97	-4106	
22,975	-4006	
22,98	-3872	
22,985	-3770	
22,99	-3662	
22,995	-3473	
23,0	-3383	
23,005	-3265	
23,01	-3159	
23,015	-3024	
23,02	-2914	
23,025	-2782	
23,03	-2660	
23,035	-2509	
23,04	-2379	
23,045	-2248	
23,05	-2125	
23,055	-1974	
23,06	-1846	
23,065	-1714	
23,07	-1561	
23,075	-1383	
23,08	-1241	
23,085	-1114	
23,09	-959	
23,095	-851	
23,1	-694	
23,105	-543	
23,11	-382	
23,115	-250	
23,12	-108	
23,125	24	
23,13	165	
23,135	300	
23,14	452	
23,145	609	
23,15	760	
23,155	1015	
23,16	1150	
23,165	1271	
23,17	1404	
23,175	1548	
23,18	1656	
23,185	1771	
23,19	1894	
23,195	2021	
23,2	2140	
23,205	2288	
23,21	2434	
23,215	2597	
23,22	2748	
23,225	2871	
23,23	2966	
23,235	3107	
23,24	3224	
23,245	3327	
23,25	3460	
23,255	3595	
23,26	3710	
23,265	3841	
23,27	3957	
23,275	4063	
23,28	4129	
23,285	4221	
23,29	4288	
23,295	4344	
23,3	4414	
23,305	4507	
23,31	4605	
23,315	4683	
23,32	4817	
23,325	4888	
23,33	4945	
23,335	4990	
23,34	5051	
23,345	5108	
23,35	5167	
23,355	5221	
23,36	5297	
23,365	5340	
23,37	5396	
23,375	5438	
23,38	5470	
23,385	5474	
23,39	5500	
23,395	5513	
23,4	5533	
23,405	5558	
23,41	5583	
23,415	5591	
23,42	5591	
23,425	5584	
23,43	5574	
23,435	5568	
23,44	5557	
23,445	5549	
23,45	5544	
23,455	5531	
23,46	5507	
23,465	5465	
23,47	5432	
23,475	5384	
23,48	5330	
23,485	5283	
23,49	5256	
23,495	5219	
23,5	5174	
23,505	5112	
23,51	5050	
23,515	4966	
23,52	4883	
23,525	4792	
23,53	4702	
23,535	4622	
23,54	4557	
23,545	4487	
23,55	4406	
23,555	4338	
23,56	4207	
23,565	4087	
23,57	3962	
23,575	3847	
23,58	3757	
23,585	3654	
23,59	3576	
23,595	3496	
23,6	3402	
23,605	3260	
23,61	3115	
23,615	2970	
23,62	2817	
23,625	2673	
23,63	2550	
23,635	2424	
23,64	2273	
23,645	2165	
23,65	2050	
23,655	1910	
23,66	1796	
23,665	1615	
23,67	1475	
23,675	1333	
23,68	1206	
23,685	1050	
23,69	934	
23,695	795	
23,7	690	
23,705	529	
23,71	391	
23,715	259	
23,72	49	
23,725	-84	
23,73	-222	
23,735	-347	
23,74	-507	
23,745	-644	
23,75	-798	
23,755	-922	
23,76	-1065	
23,765	-1202	
23,77	-1354	
23,775	-1496	
23,78	-1629	
23,785	-1759	
23,79	-1888	
23,795	-2019	
23,8	-2123	
23,805	-2348	
23,81	-2471	
23,815	-2596	
23,82	-2716	
23,825	-2834	
23,83	-2941	
23,835	-3070	
23,84	-3173	
23,845	-3287	
23,85	-3405	
23,855	-3514	
23,86	-3618	
23,865	-3739	
23,87	-3826	
23,875	-3921	
23,88	-3995	
23,885	-4116	
23,89	-4198	
23,895	-4314	
23,9	-4406	
23,905	-4496	
23,91	-4596	
23,915	-4656	
23,92	-4710	
23,925	-4776	
23,93	-4832	
23,935	-4879	
23,94	-4951	
23,945	-5007	
23,95	-5069	
23,955	-5127	
23,96	-5194	
23,965	-5262	
23,97	-5295	
23,975	-5302	
23,98	-5334	
23,985	-5338	
23,99	-5356	
23,995	-5403	
24,0	-5448	
24,005	-5464	
24,01	-5469	
24,015	-5480	
24,02	-5462	
24,025	-5429	
24,03	-5404	
24,035	-5397	
24,04	-5384	
24,045	-5412	
24,05	-5416	
24,055	-5402	
24,06	-5392	
24,065	-5355	
24,07	-5305	
24,075	-5238	
24,08	-5183	
24,085	-5123	
24,09	-5080	
24,095	-5031	
24,1	-5000	
24,105	-4958	
24,11	-4890	
24,115	-4807	
24,12	-4748	
24,125	-4628	
24,13	-4564	
24,135	-4492	
24,14	-4435	
24,145	-4342	
24,15	-4272	
24,155	-4195	
24,16	-4097	
24,165	-3988	
24,17	-3916	
24,175	-3804	
24,18	-3686	
24,185	-3585	
24,19	-3494	
24,195	-3386	
24,2	-3270	
24,205	-3103	
24,21	-2961	
24,215	-2827	
24,22	-2696	
24,225	-2591	
24,23	-2472	
24,235	-2375	
24,24	-2267	
24,245	-2155	
24,25	-2018	
24,255	-1859	
24,26	-1727	
24,265	-1572	
24,27	-1430	
24,275	-1309	
24,28	-1180	
24,285	-1051	
24,29	-870	
24,295	-730	
24,3	-598	
24,305	-455	
24,31	-313	
24,315	-147	
24,32	-10	
24,325	125	
24,33	232	
24,335	350	
24,34	447	
24,345	585	
24,35	708	
24,355	873	
24,36	1027	
24,365	1196	
24,37	1390	
24,375	1531	
24,38	1628	
24,385	1725	
24,39	1843	
24,395	1988	
24,4	2126	
24,405	2266	
24,41	2422	
24,415	2565	
24,42	2672	
24,425	2786	
24,43	2902	
24,435	2985	
24,44	3074	
24,445	3189	
24,45	3351	
24,455	3458	
24,46	3595	
24,465	3694	
24,47	3773	
24,475	3860	
24,48	3931	
24,485	3995	
24,49	4068	
24,495	4154	
24,5	4237	
24,505	4332	
24,51	4404	
24,515	4480	
24,52	4552	
24,525	4603	
24,53	4703	
24,535	4770	
24,54	4847	
24,545	4928	
24,55	4977	
24,555	5025	
24,56	5085	
24,565	5107	
24,57	5111	
24,575	5126	
24,58	5135	
24,585	5167	
24,59	5189	
24,595	5233	
24,6	5280	
24,605	5309	
24,61	5306	
24,615	5299	
24,62	5266	
24,625	5261	
24,63	5266	
24,635	5277	
24,64	5277	
24,645	5286	
24,65	5264	
24,655	5217	
24,66	5166	
24,665	5113	
24,67	5061	
24,675	5017	
24,68	4990	
24,685	4946	
24,69	4904	
24,695	4881	
24,7	4824	
24,705	4765	
24,71	4683	
24,715	4612	
24,72	4533	
24,725	4468	
24,73	4415	
24,735	4363	
24,74	4298	
24,745	4214	
24,75	4134	
24,755	4043	
24,76	3913	
24,765	3819	
24,77	3706	
24,775	3543	
24,78	3464	
24,785	3375	
24,79	3273	
24,795	3168	
24,8	3058	
24,805	2928	
24,81	2817	
24,815	2690	
24,82	2587	
24,825	2467	
24,83	2373	
24,835	2244	
24,84	2140	
24,845	1997	
24,85	1868	
24,855	1675	
24,86	1542	
24,865	1435	
24,87	1329	
24,875	1219	
24,88	1098	
24,885	961	
24,89	811	
24,895	653	
24,9	501	
24,905	347	
24,91	216	
24,915	91	
24,92	-22	
24,925	-126	
24,93	-238	
24,935	-431	
24,94	-543	
24,945	-694	
24,95	-845	
24,955	-1008	
24,96	-1138	
24,965	-1264	
24,97	-1378	
24,975	-1494	
24,98	-1595	
24,985	-1721	
24,99	-1863	
24,995	-2010	
25,0	-2137	
25,005	-2277	
25,01	-2404	
25,015	-2563	
25,02	-2671	
25,025	-2756	
25,03	-2861	
25,035	-2968	
25,04	-3063	
25,045	-3181	
25,05	-3299	
25,055	-3394	
25,06	-3481	
25,065	-3573	
25,07	-3642	
25,075	-3723	
25,08	-3783	
25,085	-3882	
25,09	-3981	
25,095	-4114	
25,1	-4229	
25,105	-4296	
25,11	-4357	
25,115	-4410	
25,12	-4478	
