t, ñ	wz	
60,035	-3657	
60,04	-3580	
60,045	-3526	
60,05	-3446	
60,055	-3363	
60,06	-3287	
60,065	-3213	
60,07	-3145	
60,075	-3091	
60,08	-3048	
60,085	-2956	
60,09	-2868	
60,095	-2785	
60,1	-2695	
60,105	-2602	
60,11	-2514	
60,115	-2428	
60,12	-2361	
60,125	-2289	
60,13	-2160	
60,135	-2092	
60,14	-2003	
60,145	-1895	
60,15	-1797	
60,155	-1700	
60,16	-1581	
60,165	-1505	
60,17	-1420	
60,175	-1288	
60,18	-1206	
60,185	-1104	
60,19	-1002	
60,195	-873	
60,2	-766	
60,205	-658	
60,21	-566	
60,215	-468	
60,22	-334	
60,225	-241	
60,23	-137	
60,235	-31	
60,24	91	
60,245	210	
60,25	317	
60,255	436	
60,26	534	
60,265	674	
60,27	776	
60,275	864	
60,28	957	
60,285	1077	
60,29	1178	
60,295	1287	
60,3	1395	
60,305	1498	
60,31	1613	
60,315	1694	
60,32	1778	
60,325	1870	
60,33	1980	
60,335	2097	
60,34	2205	
60,345	2315	
60,35	2405	
60,355	2496	
60,36	2560	
60,365	2626	
60,37	2698	
60,375	2786	
60,38	2881	
60,385	2977	
60,39	3070	
60,395	3145	
60,4	3217	
60,405	3291	
60,41	3348	
60,415	3387	
60,42	3447	
60,425	3510	
60,43	3586	
60,435	3662	
60,44	3734	
60,445	3804	
60,45	3875	
60,455	3911	
60,46	3927	
60,465	3946	
60,47	3953	
60,475	3981	
60,48	4028	
60,485	4080	
60,49	4135	
60,495	4232	
60,5	4274	
60,505	4271	
60,51	4283	
60,515	4248	
60,52	4250	
60,525	4244	
60,53	4278	
60,535	4326	
60,54	4404	
60,545	4438	
60,55	4428	
60,555	4383	
60,56	4325	
60,565	4270	
60,57	4214	
60,575	4205	
60,58	4222	
60,585	4262	
60,59	4276	
60,595	4278	
60,6	4217	
60,605	4159	
60,61	4091	
60,615	4024	
60,62	3967	
60,625	3960	
60,63	3950	
60,635	3921	
60,64	3907	
60,645	3853	
60,65	3779	
60,655	3681	
60,66	3615	
60,665	3553	
60,67	3500	
60,675	3459	
60,68	3438	
60,685	3376	
60,69	3298	
60,695	3216	
60,7	3114	
60,705	3000	
60,71	2894	
60,715	2824	
60,72	2725	
60,725	2681	
60,73	2630	
60,735	2571	
60,74	2459	
60,745	2351	
60,75	2232	
60,755	2113	
60,76	2012	
60,765	1919	
60,77	1873	
60,775	1810	
60,78	1730	
60,785	1612	
60,79	1471	
60,795	1310	
60,8	1178	
60,805	1066	
60,81	978	
60,815	902	
60,82	856	
60,825	782	
60,83	664	
60,835	550	
60,84	395	
60,845	232	
60,85	91	
60,855	-12	
60,86	-120	
60,865	-175	
60,87	-229	
60,875	-325	
60,88	-432	
60,885	-579	
60,89	-737	
60,895	-874	
60,9	-986	
60,905	-1111	
60,91	-1157	
60,915	-1217	
60,92	-1284	
60,925	-1394	
60,93	-1508	
60,935	-1640	
60,94	-1768	
60,945	-1881	
60,95	-2007	
60,955	-2068	
60,96	-2127	
60,965	-2194	
60,97	-2277	
60,975	-2383	
60,98	-2492	
60,985	-2612	
60,99	-2716	
60,995	-2833	
61,0	-2892	
61,005	-2941	
61,01	-2995	
61,015	-3053	
61,02	-3136	
61,025	-3213	
61,03	-3304	
61,035	-3381	
61,04	-3482	
61,045	-3529	
61,05	-3573	
61,055	-3617	
61,06	-3668	
61,065	-3730	
61,07	-3796	
61,075	-3871	
61,08	-3939	
61,085	-4002	
61,09	-4044	
61,095	-4050	
61,1	-4059	
61,105	-4072	
61,11	-4102	
61,115	-4139	
61,12	-4203	
61,125	-4259	
61,13	-4319	
61,135	-4328	
61,14	-4323	
61,145	-4296	
61,15	-4275	
61,155	-4269	
61,16	-4273	
61,165	-4291	
61,17	-4341	
61,175	-4370	
61,18	-4380	
61,185	-4363	
61,19	-4312	
61,195	-4276	
61,2	-4225	
61,205	-4185	
61,21	-4180	
61,215	-4184	
61,22	-4179	
61,225	-4176	
61,23	-4159	
61,235	-4111	
61,24	-4049	
61,245	-3991	
61,25	-3940	
61,255	-3895	
61,26	-3864	
61,265	-3834	
61,27	-3799	
61,275	-3752	
61,28	-3683	
61,285	-3614	
61,29	-3540	
61,295	-3456	
61,3	-3387	
61,305	-3330	
61,31	-3282	
61,315	-3210	
61,32	-3136	
61,325	-3068	
61,33	-2979	
61,335	-2891	
61,34	-2796	
61,345	-2718	
61,35	-2655	
61,355	-2585	
61,36	-2485	
61,365	-2407	
61,37	-2310	
61,375	-2194	
61,38	-2080	
61,385	-1963	
61,39	-1855	
61,395	-1766	
61,4	-1685	
61,405	-1564	
61,41	-1486	
61,415	-1382	
61,42	-1282	
61,425	-1164	
61,43	-1047	
61,435	-934	
61,44	-849	
61,445	-744	
61,45	-624	
61,455	-537	
61,46	-442	
61,465	-347	
61,47	-235	
61,475	-117	
61,48	7	
61,485	126	
61,49	233	
61,495	356	
61,5	438	
61,505	512	
61,51	605	
61,515	708	
61,52	833	
61,525	961	
61,53	1087	
61,535	1216	
61,54	1365	
61,545	1458	
61,55	1519	
61,555	1561	
61,56	1630	
61,565	1724	
61,57	1819	
61,575	1940	
61,58	2062	
61,585	2209	
61,59	2317	
61,595	2362	
61,6	2445	
61,605	2514	
61,61	2581	
61,615	2656	
61,62	2765	
61,625	2875	
61,63	3023	
61,635	3095	
61,64	3152	
61,645	3184	
61,65	3230	
61,655	3274	
61,66	3331	
61,665	3404	
61,67	3481	
61,675	3587	
61,68	3642	
61,685	3698	
61,69	3734	
61,695	3779	
61,7	3819	
61,705	3876	
61,71	3911	
61,715	3964	
61,72	4012	
61,725	4044	
61,73	4059	
61,735	4085	
61,74	4094	
61,745	4115	
61,75	4149	
61,755	4175	
61,76	4206	
61,765	4223	
61,77	4235	
61,775	4224	
61,78	4238	
61,785	4229	
61,79	4226	
61,795	4232	
61,8	4238	
61,805	4243	
61,81	4232	
61,815	4245	
61,82	4211	
61,825	4194	
61,83	4159	
61,835	4145	
61,84	4091	
61,845	4068	
61,85	4034	
61,855	4019	
61,86	3964	
61,865	3925	
61,87	3896	
61,875	3843	
61,88	3777	
61,885	3726	
61,89	3683	
61,895	3641	
61,9	3602	
61,905	3555	
61,91	3502	
61,915	3443	
61,92	3354	
61,925	3265	
61,93	3189	
61,935	3121	
61,94	3043	
61,945	2993	
61,95	2898	
61,955	2833	
61,96	2752	
61,965	2664	
61,97	2580	
61,975	2489	
61,98	2395	
61,985	2328	
61,99	2266	
61,995	2143	
62,0	2062	
62,005	1980	
62,01	1868	
62,015	1766	
62,02	1691	
62,025	1601	
62,03	1512	
62,035	1438	
62,04	1298	
62,045	1207	
62,05	1102	
62,055	976	
62,06	868	
62,065	771	
62,07	664	
62,075	585	
62,08	510	
62,085	375	
62,09	281	
62,095	175	
62,1	66	
62,105	-48	
62,11	-151	
62,115	-265	
62,12	-364	
62,125	-461	
62,13	-597	
62,135	-680	
62,14	-776	
62,145	-880	
62,15	-1009	
62,155	-1108	
62,16	-1206	
62,165	-1301	
62,17	-1387	
62,175	-1450	
62,18	-1581	
62,185	-1671	
62,19	-1760	
62,195	-1862	
62,2	-1978	
62,205	-2085	
62,21	-2165	
62,215	-2245	
62,22	-2305	
62,225	-2398	
62,23	-2465	
62,235	-2551	
62,24	-2634	
62,245	-2726	
62,25	-2798	
62,255	-2886	
62,26	-2947	
62,265	-3017	
62,27	-3105	
62,275	-3153	
62,28	-3223	
62,285	-3281	
62,29	-3341	
62,295	-3398	
62,3	-3473	
62,305	-3511	
62,31	-3557	
62,315	-3623	
62,32	-3650	
62,325	-3691	
62,33	-3743	
62,335	-3788	
62,34	-3827	
62,345	-3865	
62,35	-3903	
62,355	-3926	
62,36	-3953	
62,365	-3973	
62,37	-3993	
62,375	-3999	
62,38	-4014	
62,385	-4044	
62,39	-4058	
62,395	-4066	
62,4	-4079	
62,405	-4085	
62,41	-4067	
62,415	-4056	
62,42	-4058	
62,425	-4056	
62,43	-4045	
62,435	-4049	
62,44	-4056	
62,445	-4036	
62,45	-4007	
62,455	-3979	
62,46	-3938	
62,465	-3899	
62,47	-3856	
62,475	-3818	
62,48	-3793	
62,485	-3760	
62,49	-3749	
62,495	-3708	
62,5	-3672	
62,505	-3617	
62,51	-3555	
62,515	-3479	
62,52	-3428	
62,525	-3370	
62,53	-3329	
62,535	-3296	
62,54	-3238	
62,545	-3186	
62,55	-3119	
62,555	-3047	
62,56	-2963	
62,565	-2865	
62,57	-2797	
62,575	-2721	
62,58	-2653	
62,585	-2576	
62,59	-2509	
62,595	-2443	
62,6	-2372	
62,605	-2287	
62,61	-2189	
62,615	-2099	
62,62	-2011	
62,625	-1930	
62,63	-1855	
62,635	-1750	
62,64	-1679	
62,645	-1587	
62,65	-1478	
62,655	-1363	
62,66	-1262	
62,665	-1157	
62,67	-1066	
62,675	-984	
62,68	-868	
62,685	-789	
62,69	-703	
62,695	-612	
62,7	-503	
62,705	-403	
62,71	-299	
62,715	-198	
62,72	-97	
62,725	14	
62,73	94	
62,735	181	
62,74	270	
62,745	378	
62,75	490	
62,755	615	
62,76	704	
62,765	798	
62,77	909	
62,775	987	
62,78	1071	
62,785	1164	
62,79	1258	
62,795	1370	
62,8	1467	
62,805	1573	
62,81	1659	
62,815	1765	
62,82	1812	
62,825	1878	
62,83	1947	
62,835	2028	
62,84	2119	
62,845	2219	
62,85	2305	
62,855	2370	
62,86	2452	
62,865	2488	
62,87	2536	
62,875	2594	
62,88	2662	
62,885	2748	
62,89	2858	
62,895	2946	
62,9	3009	
62,905	3086	
62,91	3088	
62,915	3112	
62,92	3149	
62,925	3200	
62,93	3265	
62,935	3347	
62,94	3437	
62,945	3514	
62,95	3557	
62,955	3583	
62,96	3580	
62,965	3556	
62,97	3560	
62,975	3584	
62,98	3616	
62,985	3657	
62,99	3723	
62,995	3790	
63,0	3796	
63,005	3795	
63,01	3785	
63,015	3749	
63,02	3715	
63,025	3728	
63,03	3742	
63,035	3780	
63,04	3821	
63,045	3823	
63,05	3808	
63,055	3772	
63,06	3737	
63,065	3722	
63,07	3694	
63,075	3686	
63,08	3681	
63,085	3685	
63,09	3654	
63,095	3638	
63,1	3587	
63,105	3524	
63,11	3479	
63,115	3419	
63,12	3381	
63,125	3349	
63,13	3335	
63,135	3307	
63,14	3254	
63,145	3200	
63,15	3132	
63,155	3058	
63,16	2972	
63,165	2941	
63,17	2900	
63,175	2858	
63,18	2820	
63,185	2743	
63,19	2677	
63,195	2584	
63,2	2497	
63,205	2392	
63,21	2313	
63,215	2247	
63,22	2199	
63,225	2138	
63,23	2074	
63,235	1999	
63,24	1906	
63,245	1807	
63,25	1696	
63,255	1620	
63,26	1544	
63,265	1475	
63,27	1374	
63,275	1298	
63,28	1235	
63,285	1160	
63,29	1070	
63,295	966	
63,3	860	
63,305	757	
63,31	665	
63,315	550	
63,32	494	
63,325	421	
63,33	332	
63,335	244	
63,34	137	
63,345	28	
63,35	-77	
63,355	-172	
63,36	-282	
63,365	-361	
63,37	-438	
63,375	-506	
63,38	-571	
63,385	-663	
63,39	-755	
63,395	-832	
63,4	-935	
63,405	-1080	
63,41	-1135	
63,415	-1206	
63,42	-1272	
63,425	-1332	
63,43	-1386	
63,435	-1489	
63,44	-1591	
63,445	-1696	
63,45	-1836	
63,455	-1904	
63,46	-1943	
63,465	-1976	
63,47	-2014	
63,475	-2083	
63,48	-2169	
63,485	-2269	
63,49	-2358	
63,495	-2458	
63,5	-2516	
63,505	-2543	
63,51	-2580	
63,515	-2604	
63,52	-2660	
63,525	-2709	
63,53	-2785	
63,535	-2869	
63,54	-2928	
63,545	-3021	
63,55	-3055	
63,555	-3071	
63,56	-3079	
63,565	-3101	
63,57	-3111	
63,575	-3144	
63,58	-3183	
63,585	-3250	
63,59	-3318	
63,595	-3341	
63,6	-3352	
63,605	-3333	
63,61	-3345	
63,615	-3334	
63,62	-3340	
63,625	-3370	
63,63	-3409	
63,635	-3445	
63,64	-3465	
63,645	-3465	
63,65	-3444	
63,655	-3418	
63,66	-3392	
63,665	-3388	
63,67	-3392	
63,675	-3413	
63,68	-3427	
63,685	-3436	
63,69	-3413	
63,695	-3380	
63,7	-3324	
63,705	-3287	
63,71	-3257	
63,715	-3244	
63,72	-3224	
63,725	-3222	
63,73	-3221	
63,735	-3188	
63,74	-3138	
63,745	-3074	
63,75	-3037	
63,755	-2963	
63,76	-2918	
63,765	-2901	
63,77	-2867	
63,775	-2838	
63,78	-2796	
63,785	-2734	
63,79	-2645	
63,795	-2568	
63,8	-2492	
63,805	-2440	
63,81	-2373	
63,815	-2323	
63,82	-2269	
63,825	-2213	
63,83	-2153	
63,835	-2082	
63,84	-1994	
63,845	-1936	
63,85	-1879	
63,855	-1812	
63,86	-1756	
63,865	-1698	
63,87	-1629	
63,875	-1560	
63,88	-1468	
63,885	-1373	
63,89	-1269	
63,895	-1188	
63,9	-1123	
63,905	-1046	
63,91	-986	
63,915	-914	
63,92	-843	
63,925	-751	
63,93	-644	
63,935	-549	
63,94	-485	
63,945	-407	
63,95	-326	
63,955	-267	
63,96	-188	
63,965	-114	
63,97	-42	
63,975	63	
63,98	149	
63,985	224	
63,99	309	
63,995	376	
64,0	474	
64,005	550	
64,01	618	
64,015	704	
64,02	782	
64,025	867	
64,03	949	
64,035	1019	
64,04	1085	
64,045	1188	
64,05	1252	
64,055	1310	
64,06	1389	
64,065	1462	
64,07	1537	
64,075	1583	
64,08	1642	
64,085	1725	
64,09	1809	
64,095	1859	
64,1	1937	
64,105	1981	
64,11	2036	
64,115	2095	
64,12	2161	
64,125	2207	
64,13	2252	
64,135	2309	
64,14	2354	
64,145	2406	
64,15	2467	
64,155	2525	
64,16	2572	
64,165	2609	
64,17	2638	
64,175	2664	
64,18	2688	
64,185	2705	
64,19	2735	
64,195	2760	
64,2	2808	
64,205	2841	
64,21	2876	
64,215	2894	
64,22	2918	
64,225	2953	
64,23	2969	
64,235	2987	
64,24	3013	
64,245	3014	
64,25	3016	
64,255	3009	
64,26	3008	
64,265	2996	
64,27	3000	
64,275	3014	
64,28	3017	
64,285	3028	
64,29	3029	
64,295	3022	
64,3	3004	
64,305	2979	
64,31	2952	
64,315	2939	
64,32	2921	
64,325	2906	
64,33	2908	
64,335	2899	
64,34	2853	
64,345	2830	
64,35	2802	
64,355	2772	
64,36	2723	
64,365	2696	
64,37	2677	
64,375	2654	
64,38	2613	
64,385	2581	
64,39	2539	
64,395	2478	
64,4	2404	
64,405	2349	
64,41	2283	
64,415	2264	
64,42	2244	
64,425	2213	
64,43	2158	
64,435	2106	
64,44	2016	
64,445	1943	
64,45	1884	
64,455	1811	
64,46	1774	
64,465	1732	
64,47	1682	
64,475	1611	
64,48	1538	
64,485	1461	
64,49	1386	
64,495	1323	
64,5	1249	
64,505	1191	
64,51	1154	
64,515	1116	
64,52	1061	
64,525	988	
64,53	925	
64,535	829	
64,54	742	
64,545	628	
64,55	577	
64,555	519	
64,56	476	
64,565	424	
64,57	356	
64,575	257	
64,58	189	
64,585	97	
64,59	-13	
64,595	-65	
64,6	-126	
64,605	-175	
64,61	-235	
64,615	-295	
64,62	-370	
64,625	-448	
64,63	-531	
64,635	-634	
64,64	-683	
64,645	-732	
64,65	-764	
64,655	-817	
64,66	-874	
64,665	-933	
64,67	-1009	
64,675	-1080	
64,68	-1178	
64,685	-1227	
64,69	-1268	
64,695	-1305	
64,7	-1346	
64,705	-1400	
64,71	-1461	
64,715	-1536	
64,72	-1608	
64,725	-1688	
64,73	-1732	
64,735	-1752	
64,74	-1778	
64,745	-1800	
64,75	-1839	
64,755	-1884	
64,76	-1945	
64,765	-2007	
64,77	-2097	
64,775	-2142	
64,78	-2187	
64,785	-2199	
64,79	-2224	
64,795	-2237	
64,8	-2251	
64,805	-2258	
64,81	-2297	
64,815	-2337	
64,82	-2370	
64,825	-2408	
64,83	-2436	
64,835	-2434	
64,84	-2443	
64,845	-2447	
64,85	-2463	
64,855	-2468	
64,86	-2479	
64,865	-2517	
64,87	-2526	
64,875	-2532	
64,88	-2542	
64,885	-2537	
64,89	-2549	
64,895	-2546	
64,9	-2544	
64,905	-2537	
64,91	-2531	
64,915	-2524	
64,92	-2519	
64,925	-2508	
64,93	-2502	
64,935	-2486	
64,94	-2477	
64,945	-2459	
64,95	-2446	
64,955	-2414	
64,96	-2374	
64,965	-2344	
64,97	-2318	
64,975	-2297	
64,98	-2258	
64,985	-2265	
64,99	-2247	
64,995	-2229	
65,0	-2197	
65,005	-2157	
65,01	-2128	
65,015	-2084	
65,02	-2057	
65,025	-2025	
65,03	-1966	
65,035	-1918	
65,04	-1883	
65,045	-1824	
65,05	-1790	
65,055	-1767	
65,06	-1736	
65,065	-1686	
65,07	-1639	
65,075	-1588	
65,08	-1547	
65,085	-1488	
65,09	-1413	
65,095	-1369	
65,1	-1322	
65,105	-1273	
65,11	-1234	
65,115	-1170	
65,12	-1113	
65,125	-1049	
65,13	-974	
65,135	-908	
65,14	-860	
65,145	-805	
65,15	-780	
65,155	-714	
65,16	-657	
65,165	-607	
65,17	-558	
65,175	-487	
65,18	-403	
65,185	-343	
65,19	-284	
65,195	-226	
65,2	-188	
65,205	-143	
65,21	-85	
65,215	-21	
65,22	37	
65,225	136	
65,23	188	
65,235	230	
65,24	264	
65,245	308	
65,25	355	
65,255	406	
65,26	468	
65,265	527	
65,27	615	
65,275	668	
65,28	708	
65,285	763	
65,29	788	
65,295	815	
65,3	850	
65,305	900	
65,31	947	
65,315	1025	
65,32	1127	
65,325	1173	
65,33	1212	
65,335	1233	
65,34	1259	
65,345	1288	
65,35	1317	
65,355	1364	
65,36	1412	
65,365	1484	
65,37	1532	
65,375	1559	
65,38	1593	
65,385	1592	
65,39	1610	
65,395	1628	
65,4	1659	
65,405	1667	
65,41	1726	
65,415	1767	
65,42	1777	
65,425	1806	
65,43	1819	
65,435	1831	
65,44	1844	
65,445	1879	
65,45	1906	
65,455	1933	
65,46	1969	
65,465	1972	
65,47	1955	
65,475	1950	
65,48	1944	
65,485	1918	
65,49	1919	
65,495	1939	
65,5	1985	
65,505	2013	
65,51	2019	
65,515	2016	
65,52	2006	
65,525	1987	
65,53	1981	
65,535	1965	
65,54	1970	
65,545	1982	
65,55	1989	
65,555	2000	
65,56	1996	
65,565	1963	
65,57	1929	
65,575	1896	
65,58	1864	
65,585	1846	
65,59	1838	
65,595	1830	
65,6	1808	
65,605	1802	
65,61	1756	
65,615	1720	
65,62	1685	
65,625	1660	
65,63	1629	
65,635	1615	
65,64	1600	
65,645	1597	
65,65	1573	
65,655	1560	
65,66	1503	
65,665	1450	
65,67	1407	
65,675	1353	
65,68	1306	
65,685	1292	
65,69	1280	
65,695	1260	
65,7	1242	
65,705	1193	
65,71	1145	
65,715	1076	
65,72	1030	
65,725	973	
65,73	948	
65,735	935	
65,74	919	
65,745	866	
65,75	835	
65,755	756	
65,76	694	
65,765	642	
65,77	621	
65,775	571	
65,78	547	
65,785	518	
65,79	481	
65,795	425	
65,8	380	
65,805	330	
65,81	275	
65,815	225	
65,82	186	
65,825	147	
65,83	110	
65,835	93	
65,84	61	
65,845	11	
65,85	-42	
65,855	-86	
65,86	-150	
65,865	-214	
65,87	-246	
65,875	-280	
65,88	-299	
65,885	-336	
65,89	-385	
65,895	-432	
65,9	-477	
65,905	-515	
65,91	-572	
65,915	-583	
65,92	-610	
65,925	-640	
65,93	-659	
65,935	-693	
65,94	-751	
65,945	-784	
65,95	-820	
65,955	-885	
65,96	-900	
65,965	-937	
65,97	-959	
65,975	-978	
65,98	-1005	
65,985	-1026	
65,99	-1042	
65,995	-1082	
66,0	-1129	
66,005	-1146	
66,01	-1168	
66,015	-1193	
66,02	-1204	
66,025	-1214	
66,03	-1238	
66,035	-1253	
66,04	-1269	
66,045	-1289	
66,05	-1308	
66,055	-1335	
66,06	-1359	
66,065	-1354	
66,07	-1349	
66,075	-1361	
66,08	-1359	
66,085	-1356	
66,09	-1375	
66,095	-1377	
66,1	-1391	
66,105	-1391	
66,11	-1393	
66,115	-1405	
66,12	-1425	
66,125	-1419	
66,13	-1423	
66,135	-1426	
66,14	-1419	
66,145	-1427	
66,15	-1441	
66,155	-1436	
66,16	-1425	
66,165	-1404	
66,17	-1384	
66,175	-1362	
66,18	-1335	
66,185	-1333	
66,19	-1328	
66,195	-1324	
66,2	-1332	
66,205	-1321	
66,21	-1321	
66,215	-1310	
66,22	-1284	
66,225	-1252	
66,23	-1235	
66,235	-1225	
66,24	-1227	
66,245	-1224	
66,25	-1197	
66,255	-1162	
66,26	-1128	
66,265	-1087	
66,27	-1067	
66,275	-1059	
66,28	-1056	
66,285	-1051	
66,29	-1019	
66,295	-1010	
66,3	-966	
66,305	-906	
66,31	-885	
66,315	-860	
66,32	-825	
66,325	-814	
66,33	-816	
66,335	-799	
66,34	-793	
66,345	-754	
66,35	-732	
66,355	-673	
66,36	-625	
66,365	-563	
66,37	-543	
66,375	-519	
66,38	-512	
66,385	-499	
66,39	-484	
66,395	-470	
66,4	-423	
66,405	-386	
66,41	-329	
66,415	-289	
66,42	-275	
66,425	-254	
66,43	-261	
66,435	-239	
66,44	-220	
66,445	-183	
66,45	-168	
66,455	-91	
66,46	-57	
66,465	-29	
66,47	0	
66,475	20	
66,48	34	
66,485	54	
66,49	90	
66,495	120	
66,5	157	
66,505	187	
66,51	210	
66,515	222	
66,52	228	
66,525	239	
66,53	274	
66,535	285	
66,54	325	
66,545	377	
66,55	395	
66,555	431	
66,56	425	
66,565	446	
66,57	452	
66,575	479	
66,58	495	
66,585	518	
66,59	555	
66,595	568	
66,6	557	
66,605	569	
66,61	569	
66,615	579	
66,62	586	
66,625	615	
66,63	647	
66,635	688	
66,64	706	
66,645	720	
66,65	722	
66,655	713	
66,66	718	
66,665	708	
66,67	723	
66,675	755	
66,68	771	
66,685	810	
66,69	828	
66,695	829	
66,7	822	
66,705	813	
66,71	809	
66,715	810	
66,72	805	
66,725	819	
66,73	830	
66,735	829	
66,74	828	
66,745	825	
66,75	811	
66,755	802	
66,76	810	
66,765	798	
66,77	806	
66,775	802	
66,78	813	
66,785	801	
66,79	790	
66,795	773	
66,8	775	
66,805	766	
66,81	770	
66,815	769	
66,82	761	
66,825	751	
66,83	725	
66,835	711	
66,84	706	
66,845	702	
66,85	697	
66,855	722	
66,86	711	
66,865	691	
66,87	680	
66,875	647	
66,88	607	
66,885	587	
66,89	581	
66,895	567	
66,9	573	
66,905	588	
66,91	592	
66,915	566	
66,92	562	
66,925	539	
66,93	520	
66,935	499	
66,94	488	
66,945	479	
66,95	470	
66,955	462	
66,96	462	
66,965	454	
66,97	434	
66,975	393	
66,98	364	
66,985	359	
66,99	343	
66,995	343	
67,0	350	
67,005	326	
67,01	316	
67,015	292	
67,02	280	
67,025	244	
67,03	228	
67,035	211	
67,04	202	
67,045	189	
67,05	186	
67,055	182	
67,06	149	
67,065	146	
67,07	116	
67,075	109	
67,08	98	
67,085	90	
67,09	83	
67,095	69	
67,1	52	
67,105	59	
67,11	42	
67,115	30	
67,12	28	
67,125	25	
67,13	6	
67,135	-7	
67,14	-29	
67,145	-49	
67,15	-61	
67,155	-56	
67,16	-51	
67,165	-48	
67,17	-43	
67,175	-45	
67,18	-51	
67,185	-77	
67,19	-111	
67,195	-130	
67,2	-152	
67,205	-144	
67,21	-142	
67,215	-139	
67,22	-126	
67,225	-134	
67,23	-150	
67,235	-159	
67,24	-171	
67,245	-180	
67,25	-172	
67,255	-173	
67,26	-179	
67,265	-177	
67,27	-159	
67,275	-185	
67,28	-191	
67,285	-201	
67,29	-199	
67,295	-204	
67,3	-189	
67,305	-156	
67,31	-145	
67,315	-148	
67,32	-172	
67,325	-191	
67,33	-206	
67,335	-204	
67,34	-177	
67,345	-161	
67,35	-162	
67,355	-149	
67,36	-135	
67,365	-172	
67,37	-175	
67,375	-203	
67,38	-216	
67,385	-217	
67,39	-203	
67,395	-189	
67,4	-164	
67,405	-149	
67,41	-151	
67,415	-170	
67,42	-187	
67,425	-180	
67,43	-190	
67,435	-189	
67,44	-160	
67,445	-143	
67,45	-132	
67,455	-116	
67,46	-125	
67,465	-132	
67,47	-158	
67,475	-165	
67,48	-164	
67,485	-153	
67,49	-143	
67,495	-132	
67,5	-113	
67,505	-108	
67,51	-118	
67,515	-106	
67,52	-132	
67,525	-122	
67,53	-140	
67,535	-122	
67,54	-123	
67,545	-106	
67,55	-114	
67,555	-115	
67,56	-129	
67,565	-144	
67,57	-144	
67,575	-128	
67,58	-134	
67,585	-121	
67,59	-107	
67,595	-123	
67,6	-125	
67,605	-113	
67,61	-112	
67,615	-96	
67,62	-106	
67,625	-89	
67,63	-101	
67,635	-107	
67,64	-120	
67,645	-127	
67,65	-139	
67,655	-128	
67,66	-126	
67,665	-121	
67,67	-112	
67,675	-104	
67,68	-104	
67,685	-148	
67,69	-155	
67,695	-158	
67,7	-166	
67,705	-167	
67,71	-152	
67,715	-151	
67,72	-146	
67,725	-156	
67,73	-156	
67,735	-166	
67,74	-173	
67,745	-190	
67,75	-199	
67,755	-215	
67,76	-207	
67,765	-208	
67,77	-213	
67,775	-220	
67,78	-240	
67,785	-240	
67,79	-259	
67,795	-260	
67,8	-262	
67,805	-256	
67,81	-273	
67,815	-261	
67,82	-259	
67,825	-271	
67,83	-278	
67,835	-281	
67,84	-288	
67,845	-299	
67,85	-303	
67,855	-305	
67,86	-307	
67,865	-319	
67,87	-324	
67,875	-322	
67,88	-337	
67,885	-338	
67,89	-358	
67,895	-352	
67,9	-366	
67,905	-360	
67,91	-384	
67,915	-388	
67,92	-398	
67,925	-409	
67,93	-397	
67,935	-379	
67,94	-367	
67,945	-351	
67,95	-357	
67,955	-380	
67,96	-399	
67,965	-404	
67,97	-435	
67,975	-455	
67,98	-457	
67,985	-443	
67,99	-435	
67,995	-435	
68,0	-423	
68,005	-434	
68,01	-456	
68,015	-467	
68,02	-475	
68,025	-455	
68,03	-446	
68,035	-455	
68,04	-440	
68,045	-411	
68,05	-418	
68,055	-408	
68,06	-391	
68,065	-416	
68,07	-445	
68,075	-440	
68,08	-446	
68,085	-445	
68,09	-441	
68,095	-418	
68,1	-400	
68,105	-391	
68,11	-386	
68,115	-370	
68,12	-367	
68,125	-371	
68,13	-383	
68,135	-377	
68,14	-373	
68,145	-347	
68,15	-326	
68,155	-295	
68,16	-293	
68,165	-283	
68,17	-275	
68,175	-278	
68,18	-270	
68,185	-251	
68,19	-242	
68,195	-215	
68,2	-193	
68,205	-190	
68,21	-163	
68,215	-148	
68,22	-136	
68,225	-143	
68,23	-130	
68,235	-123	
68,24	-117	
68,245	-86	
68,25	-57	
68,255	-42	
68,26	-36	
68,265	-29	
68,27	-31	
68,275	-32	
68,28	-11	
68,285	38	
68,29	54	
68,295	84	
68,3	119	
68,305	135	
68,31	130	
68,315	153	
68,32	179	
68,325	209	
68,33	230	
68,335	256	
68,34	275	
68,345	271	
68,35	267	
68,355	274	
68,36	286	
68,365	319	
68,37	344	
68,375	390	
68,38	420	
68,385	454	
68,39	476	
68,395	491	
68,4	484	
68,405	490	
68,41	490	
68,415	516	
68,42	561	
68,425	597	
68,43	631	
68,435	661	
68,44	673	
68,445	684	
68,45	676	
68,455	672	
68,46	691	
68,465	696	
68,47	725	
68,475	748	
68,48	780	
68,485	803	
68,49	818	
68,495	841	
68,5	834	
68,505	830	
68,51	850	
68,515	862	
68,52	900	
68,525	925	
68,53	958	
68,535	972	
68,54	965	
68,545	943	
68,55	944	
68,555	932	
68,56	942	
68,565	969	
68,57	984	
68,575	990	
68,58	1003	
68,585	1026	
68,59	1011	
68,595	1014	
68,6	1001	
68,605	1006	
68,61	1006	
68,615	1041	
68,62	1045	
68,625	1059	
68,63	1060	
68,635	1055	
68,64	1036	
68,645	1020	
68,65	1020	
68,655	1033	
68,66	1024	
