t	v_x	x
12.0	0.5344251757245168	7.358495195412735
12.16	0.8927736510440369	7.432058769657099
12.32	0.31604602670069165	7.644182763746827
12.48	-0.8747480229786301	7.53319349820132
12.64	-0.828931238128439	7.364263396393666
12.8	-0.5352026556992144	7.267935502000218
12.96	0.12167628314271768	7.192998546569916
13.120000000000001	0.5840237118936294	7.306871912605886
13.280000000000001	0.7388278630894425	7.379886134375878
13.44	0.8099663635553151	7.5432968287945075
13.6	-0.21958581061912844	7.639075370713578
13.76	-1.077863165481737	7.473029369396387
13.92	-0.5300524762519565	7.294159157759423
14.08	0.1863770592995147	7.303412576995762
14.24	0.7375403182276237	7.3537998167352665
14.4	0.1392727295875201	7.5394254788286
14.56	-0.3916381099056454	7.398367090203272
14.72	0.03277956969900922	7.414101283658794
14.88	-0.15051233498975916	7.408856552506955
15.040000000000003	0.40287771530788646	7.365937336462071
15.200000000000001	1.025689539589006	7.537777421405478
15.36	0.03664220428445378	7.69415798913055
15.52	-0.6892293269203256	7.549502926776503
15.68	-0.6771313582768766	7.473604604516046
15.84	-0.2411257749158866	7.332820892127902
16.0	0.8073912738316921	7.396444356542962
16.16	0.3252206072664291	7.591186099754043
16.32	-0.13369336851965527	7.500514950868219
16.48	-0.259232286247805	7.548404221827754
16.64	-1.0312689006568583	7.41756061926892
16.8	-0.21349638466413773	7.21839817361756
16.96	0.7573635560419625	7.349241776176394
17.12	0.6849375107142756	7.460754511550987
17.28	0.5210396622192518	7.568421779604962
17.44	-0.1600352139095794	7.627487203461149
17.6	-0.5684922902853407	7.517210511153897
17.76	-0.5689214719059452	7.4455696705698395
17.92	-0.3674421726187311	7.335155640143993
18.080000000000005	1.0606150173910278	7.3279881753318445
18.240000000000002	0.980812001246545	7.674552445709122
18.400000000000002	-0.4576264309242747	7.641848015730736
18.56	-0.48697254765843445	7.528111987813357
18.72	-0.32736651536944295	7.486016800480039
18.88	-0.3001663067383086	7.423354702895135
19.04	0.27862634244155043	7.389963582323779
19.2	0.9264115839842566	7.512515132476429
19.36	0.47144112605013905	7.68641528919874
19.52	0.12725564421058136	7.663376292812473
19.68	-0.5563943216418806	7.727137095346125
19.84	-1.2443361037003904	7.485330109887071
20.0	-0.356283450483019	7.3289495421619995
20.16	0.7086233831140576	7.371319405732507
20.32	1.035989898483513	7.555709024758499
20.48	0.6353389745451627	7.702836173247231
20.64	-0.4649225184745426	7.759017496612951
20.8	-1.032556445518673	7.554060967335376
20.96	-0.34375630021895315	7.428599434046975
21.12	0.4899768190026631	7.44405895126531
21.28	0.5926073443057284	7.585392016127828
21.44	0.691804416643954	7.633693301443144
21.6	-0.4058819866521206	7.806769429453893
21.76	-0.959272036949766	7.503811065714465
21.92	-0.09962625395883017	7.499802377629966
22.080000000000005	-0.0767178615337458	7.471930664447638
22.240000000000002	0.41068386774530236	7.475252661939169
22.400000000000002	0.5654071356746015	7.6033495021261315
22.56	-0.11523855883363271	7.656182945355038
22.72	-0.5110876016788279	7.566473163299369
22.88	-0.9488907947887473	7.492634912817814
23.04	-0.3277956969900475	7.262828108966971
23.2	0.6392016091306071	7.387740289780997
23.36	0.576646741076824	7.467372623888766
23.52	0.5740716513531933	7.572267246925582
23.68	-0.21692983762897636	7.651075552321789
23.84	-1.124376547040092	7.50284969888431
24.0	-0.48997681900266193	7.291275057268958
24.16	0.4053719217650035	7.346057116803457
24.32	0.7263007128253838	7.420994072233759
24.48	0.7547884663183317	7.57847334490758
24.64	-0.06813422912164802	7.662526381455627
24.8	-0.631395456693206	7.5566703915886535
24.96	-1.0834425265496008	7.4604798353138
25.12	-0.46757849146468355	7.20996878309278
25.28	0.9906831785204491	7.3108547180451
25.44	0.9889664520380275	7.526987400219324
25.6	0.3916381099056454	7.62732398269727
25.76	-0.40150928717955797	7.652311595389131
25.92	-0.7952933051882207	7.498841010799811
26.080000000000005	-0.645639333439681	7.397817737728897
26.240000000000002	0.6581664837037431	7.292236424099113
26.400000000000002	1.236529951262989	7.608431012514094
26.560000000000002	0.06427159453620437	7.687926008503269
26.72	-0.5170961443672907	7.628997922765678
26.88	-0.6973837777118188	7.522455242305736
27.04	-0.607280402672807	7.405835113897896
27.2	-0.33131003322140984	7.328125513450438
27.36	0.2268010149028901	7.299815903267045
27.52	0.8750963213327232	7.400701838219363
27.68	0.7698907063060272	7.579846726093515
27.84	-0.10692234150911543	7.647066864237292
28.0	-0.718065378767378	7.545631576810598
28.16	-0.7560760111801476	7.417285943031732
28.32	-0.05182532753864919	7.303687253232949
28.48	0.9790143914976034	7.400701838219363
28.64	0.7353944101245986	7.616971858512183
28.8	-0.30789157590919725	7.6360280494592345
28.96	-0.7331676187550634	7.5184465542212395
29.12	-0.8522688121741504	7.4014144114576155
29.28	-0.036723087550966114	7.245720534325511
29.44	0.7987267581530706	7.389663023441307
29.6	0.7750408857532874	7.501313096934496
29.76	0.11824283017786671	7.637676106882358
29.92	-0.8202667224498187	7.539150802591413
30.080000000000005	-0.7081942014934431	7.375190755698412
30.240000000000002	-0.32007042781917355	7.31252865811351
30.400000000000002	0.6805648112417053	7.272768218796278
30.560000000000002	1.2158483502074557	7.530309397710855
30.72	-0.08323646910932316	7.661839690862659
30.88	-0.8966362856294814	7.503673727595871
31.04	-0.6948086879881893	7.374916079461225
31.2	-0.4688660363265094	7.281334947439651
31.36	0.9454573418238976	7.224878947836743
31.52		7.583881296823298
