t	x	v_x
15.68	44.35042356114468	-0.09770100218573557
15.84	44.17307882743616	-1.150228122246094
16.0	43.982350562025935	-0.9579572202245538
16.16	43.866532516964305	0.26329943804274497
16.32	44.06660638219961	0.9280595239955508
16.48	44.16351156464288	0.6490104464884319
16.64	44.27428972507591	-0.14533230049145954
16.8	44.11700522848562	-0.853899885624371
16.96	44.00104176167611	-0.821946163733506
17.12	43.8539824560909	0.22874111981353615
17.28	44.07423892001645	0.9630722851868331
17.44	44.16216558735068	0.7201110455591531
17.6	44.30467445459537	0.0733228154965488
17.76	44.18562888830957	-0.7305794292972372
17.92	44.070889037220255	-0.4915140518446424
18.080000000000005	44.02834439171928	-0.5805865068055707
18.240000000000002	43.885101355042465	0.3740013572554402
18.400000000000002	44.14802482604102	1.3841784347363755
18.56	44.3280384541581	0.04335305621803253
18.72	44.161897804030794	-1.0237765635689842
18.88	44.000429953816024	-1.0690415193498022
19.04	43.819804517838854	0.16146431986834736
19.2	44.0520985361739	1.0564229822354043
19.36	44.157859872154184	0.9798970013393188
19.52	44.36566557660249	0.12943853492800986
19.68	44.19928020333115	-1.1125387016668653
19.84	44.009653192069095	-1.1589507971853112
20.0	43.82841594823184	-0.03180959579179039
20.16	43.99947412141572	1.0126154830553
20.32	44.152452902809536	1.203140676278018
20.48	44.38447913782469	0.14748245386772982
20.64	44.1996472880472	-1.2704895392726792
20.8	43.97792248525744	-1.2435067562451052
20.96	43.801725126048765	0.007026964525066832
21.12	43.980171113905456	1.3285171582669724
21.28	44.22685061669419	1.409487572014626
21.44	44.43120713695014	-0.14380278084118606
21.6	44.18083372682501	-1.3331057172176177
21.76	44.0046133074405	-1.1016879380162226
21.92	43.82829358665982	0.06887838264488931
22.080000000000005	44.02665438988687	1.1467146399835155
22.240000000000002	44.19524227145454	1.161245076660715
22.400000000000002	44.39825281441829	0.10099829529976767
22.56	44.22756172595046	-1.2147561997537892
22.72	44.00953083049708	-1.260021155534594
22.88	43.824354956179384	-0.031044835966675434
23.04	43.99959648298774	1.2447259590322939
23.2	44.222667263069724	1.3191959142665148
23.36	44.42173917555303	-0.0012192027871873697
23.52	44.22227711817782	-1.2185799988793506
23.68	44.03179357591164	-1.2892261549879982
23.84	43.80972474858166	-0.061014595245193363
24.0	44.01226890543318	1.1728606001364588
24.16	44.18504014062532	1.1631569762234446
24.32	44.38447913782469	0.20512769294946434
24.48	44.25068100236915	-1.1763020193494773
24.64	44.008062491632856	-1.3461066342446164
24.8	43.81992687941087	-0.30505091156102987
24.96	43.91044619993333	0.9818809639516658
25.12	44.134128787875404	1.6984785272482863
25.28	44.45395932865278	0.27737543175785795
25.44	44.22288892603792	-1.3353999966930084
25.6	44.02663132971102	-1.203140676278018
25.76	43.83788390962895	-0.2481704323044103
25.92	43.947216791373606	1.0133802428804037
26.080000000000005	44.16216558735068	1.6154520878387228
26.240000000000002	44.464161459482	0.2919779314845168
26.400000000000002	44.255598525425725	-1.250079277808143
26.560000000000002	44.064136090583396	-1.33418079390579
26.72	43.82866067137588	-0.42187090937464755
26.88	43.92913739958351	1.0133802428804148
27.04	44.15294234909761	1.5251604300906103
27.2	44.41718873721251	0.4660607884673037
27.36	44.30208180140714	-0.8392973858976247
27.52	44.14861357372527	-1.1162904377429241
27.68	43.944868861329404	-0.478369008718705
27.84	43.99553549093529	0.650612029188178
28.0	44.153064710669625	1.1885381765513165
28.16	44.37586770743171	0.17362841402067178
28.32	44.208625803156245	-0.9172808233943793
28.48	44.08233784394551	-0.8126969827826092
28.64	43.94856276866581	-0.23012651336473505
28.8	44.008697359668794	0.5526007101393563
28.96	44.125394995910405	1.004058998880003
29.12	44.3299962393104	0.3346382909269915
29.28	44.23247924900704	-0.5245428504236257
29.44	44.16214252717483	-0.8272994825093107
29.6	43.96774341460406	-0.45337018830339076
29.76	44.01706406691775	0.5476297712761525
29.92	44.14298494141242	1.1197318569558854
30.080000000000005	44.37537826114364	0.32156531085051876
30.240000000000002	44.24588584088458	-0.9584116631865933
30.400000000000002	44.06868652892393	-0.8407548424983398
30.560000000000002	43.97684429128511	0.07461408133325426
30.72	44.09256303495057	0.6536710684886015
30.88	44.18601903320147	0.026456277015984516
31.04	44.10102904359569	-0.7736221686522254
31.2	43.93845993923276	-0.4837943905439811
31.36	43.94621483862161	0.6964034909805858
31.52	44.161309056346546	
